target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,[CH3:0][CH:1]([CH3:2])[CH2:3][C@H:4]([NH:5][C:6](=[O:7])[CH2:8][NH:9][C:10](=[O:11])[C@H:12]([CH2:13][c:14]1[cH:15][cH:16][c:17]([OH:18])[cH:19][cH:20]1)[NH:21][C:22](=[O:23])[C@H:24]([CH2:25][OH:26])[NH:27][C:28](=[O:29])[C@H:30]([CH2:31][c:32]1[cH:33][nH:34][c:35]2[cH:36][cH:37][cH:38][cH:39][c:40]12)[NH:41][C:42](=[O:43])[C@H:44]([CH2:45][c:46]1[cH:47][nH:48][cH:49][n:50]1)[NH:51][C:52](=[O:53])[C@@H:54]1[CH2:55][CH2:56][C:57](=[O:58])[NH:59]1)[C:60](=[O:61])[NH:62][C@@H:63]([CH2:64][CH2:65][CH2:66][NH:67][C:68]([NH2:69])=[NH2+:70])[C:71](=[O:72])[N:73]1[CH2:74][CH2:75][CH2:76][C@H:77]1[C:78](=[O:79])[NH:80][CH2:81][C:82]([NH2:83])=[O:84],CC(C)CC(NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)N1CCCC1C(=O)NCC(N)=O,[CH3:0][CH:1]([CH3:2])[CH2:3][CH:4]([NH:5][C:6](=[O:7])[CH:8]([CH2:9][c:10]1[cH:11][cH:12][c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]2[cH:19]1)[NH:20][C:21](=[O:22])[CH:23]([CH2:24][c:25]1[cH:26][cH:27][c:28]([OH:29])[cH:30][cH:31]1)[NH:32][C:33](=[O:34])[CH:35]([CH2:36][OH:37])[NH:38][C:39](=[O:40])[CH:41]([CH2:42][c:43]1[cH:44][nH:45][c:46]2[cH:47][cH:48][cH:49][cH:50][c:51]12)[NH:52][C:53](=[O:54])[CH:55]([CH2:56][c:57]1[cH:58][nH:59][cH:60][n:61]1)[NH:62][C:63](=[O:64])[CH:65]1[CH2:66][CH2:67][C:68](=[O:69])[NH:70]1)[C:71](=[O:72])[NH:73][CH:74]([CH2:75][CH2:76][CH2:77][NH:78][C:79]([NH2:80])=[NH2+:81])[C:82](=[O:83])[N:84]1[CH2:85][CH2:86][CH2:87][CH:88]1[C:89](=[O:90])[NH:91][CH2:92][C:93]([NH2:94])=[O:95],"([], [])","([('Benzene', 2, [(10, 11, 12, 13, 18, 19), (13, 14, 15, 16, 17, 18)])], [('C1 alkane', 1, [(9,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH2:9])': [(9, 8, 'target molecule'), (9, 10, 'Benzene ([c:10]1[cH:11][cH:12][c:13][c:18][cH:19]1)')], 'Benzene ([c:10]1[cH:11][cH:12][c:13][c:18][cH:19]1)': [(13, 14, 'Benzene ([c:13]1[cH:14][cH:15][cH:16][cH:17][c:18]1)'), (18, 17, 'Benzene ([c:13]1[cH:14][cH:15][cH:16][cH:17][c:18]1)')], 'Benzene ([c:13]1[cH:14][cH:15][cH:16][cH:17][c:18]1)': [(13, 12, 'Benzene ([c:10]1[cH:11][cH:12][c:13][c:18][cH:19]1)'), (18, 19, 'Benzene ([c:10]1[cH:11][cH:12][c:13][c:18][cH:19]1)')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,[CH3:0][CH:1]([CH3:2])[CH2:3][N:4]([CH2:5][C@@H:6]([OH:7])[C@H:8]([CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[NH:16][C:17](=[O:18])[O:19][C@H:20]1[CH2:21][CH2:22][O:23][CH2:24]1)[S:25](=[O:26])(=[O:27])[c:28]1[cH:29][cH:30][c:31]([NH2:32])[cH:33][cH:34]1,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,[CH3:0][CH:1]([CH3:2])[CH2:3][N:4]([CH2:5][C@@H:6]([O:7][P:8](=[O:9])([O-:10])[O-:11])[C@H:12]([CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[NH:20][C:21](=[O:22])[O:23][C@H:24]1[CH2:25][CH2:26][O:27][CH2:28]1)[S:29](=[O:30])(=[O:31])[c:32]1[cH:33][cH:34][c:35]([NH2:36])[cH:37][cH:38]1,"([('Hydroxy', 1, [(7,)])], [('C1 alkane', 1, [(5,)])])","([('Phosphoric monoester', 1, [(8, 9, 10, 11, 7, 6)])], [])","[('Hydroxy', [(7,)]), ('C1 alkane', [(5,)])]","defaultdict(<class 'list'>, {'Phosphoric monoester ([CH:6][O:7][P:8](=[O:9])([O-:10])[O-:11])': [(6, 6, 'target molecule'), (6, 8, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,[CH3:0][CH:1]([CH2:2][N:3]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[S:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]21)[NH+:17]([CH3:18])[CH3:19],CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21,[CH3:0][CH2:1][NH+:2]([CH2:3][CH3:4])[CH:5]([CH3:6])[CH2:7][N:8]1[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2[S:15][c:16]2[cH:17][cH:18][cH:19][cH:20][c:21]21,"([], [])","([], [('C1 alkane', 2, [(0,), (4,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:4])': [(4, 19, 'target molecule')], 'C1 alkane ([CH3:0])': [(0, 18, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,[CH3:0][CH:1]([CH2:2][N:3]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[S:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]21)[NH+:17]([CH3:18])[CH3:19],CCC(=O)c1ccc2c(c1)N(CC(C)[NH+](C)C)c1ccccc1S2,[CH3:0][CH2:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[N:10]([CH2:11][CH:12]([CH3:13])[NH+:14]([CH3:15])[CH3:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]1[S:23]2,"([], [])","([('Ketone', 1, [(2, 3)])], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'Ketone ([C:2]=[O:3])': [(2, 1, 'C2 alkane ([CH3:0][CH2:1])'), (2, 6, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,[CH3:0][C:1](=[O:2])[C@H:3]1[CH2:4][CH2:5][C@H:6]2[C@@H:7]3[CH2:8][CH2:9][C:10]4=[CH:11][C:12](=[O:13])[CH2:14][CH2:15][C@:16]4([CH3:17])[C@H:18]3[CH2:19][CH2:20][C@:21]12[CH3:22],CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,[CH3:0][C:1](=[O:2])[O:3][CH2:4][C:5](=[O:6])[C@H:7]1[CH2:8][CH2:9][C@H:10]2[C@@H:11]3[CH2:12][CH2:13][C:14]4=[CH:15][C:16](=[O:17])[CH2:18][CH2:19][C@:20]4([CH3:21])[C@H:22]3[CH2:23][CH2:24][C@:25]12[CH3:26],"([], [])","([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'Carboxylic ester ([C:1](=[O:2])[O:3])': [(1, 0, 'C1 alkane ([CH3:0])'), (3, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,[CH3:0][C:1](=[O:2])[CH2:3][CH:4]([c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[c:11]1[c:12]([O-:13])[c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[o:20][c:21]1=[O:22],CCC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,[CH3:0][CH2:1][CH:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[c:10]([O-:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]2[o:18][c:19]1=[O:20],"([('Ketone', 1, [(1, 2)])], [])","([], [])","[('Ketone', [(1, 2)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,[CH3:0][C:1](=[O:2])[N:3]([CH2:4][CH:5]([OH:6])[CH2:7][OH:8])[c:9]1[c:10]([I:11])[c:12]([C:13](=[O:14])[NH:15][CH2:16][CH:17]([OH:18])[CH2:19][OH:20])[c:21]([I:22])[c:23]([C:24](=[O:25])[NH:26][CH2:27][CH:28]([OH:29])[CH2:30][OH:31])[c:32]1[I:33],CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,[CH3:0][C:1](=[O:2])[N:3]([CH2:4][CH:5]([OH:6])[CH2:7][OH:8])[c:9]1[c:10]([I:11])[c:12]([C:13](=[O:14])[NH:15][CH2:16][CH2:17][OH:18])[c:19]([I:20])[c:21]([C:22](=[O:23])[NH:24][CH2:25][CH:26]([OH:27])[CH2:28][OH:29])[c:30]1[I:31],"([('1,2-Diol', 1, [(18, 17, 19, 20)])], [])","([('Hydroxy', 1, [(18,)])], [('C1 alkane', 1, [(17,)])])","[('1,2-Diol', [(18, 17, 19, 20)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH2:17])': [(17, 16, 'target molecule'), (17, 18, 'Hydroxy ([OH:18])')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,[CH3:0][NH:1][C:2](=[O:3])[c:4]1[c:5]([I:6])[c:7]([NH:8][C:9]([CH3:10])=[O:11])[c:12]([I:13])[c:14]([C:15](=[O:16])[O-:17])[c:18]1[I:19],CNC(=O)c1c(C)c(C(=O)[O-])c(I)c(NC(C)=O)c1I,[CH3:0][NH:1][C:2](=[O:3])[c:4]1[c:5]([CH3:6])[c:7]([C:8](=[O:9])[O-:10])[c:11]([I:12])[c:13]([NH:14][C:15]([CH3:16])=[O:17])[c:18]1[I:19],"([('Aryliodide', 1, [(19,)])], [])","([], [('C1 alkane', 1, [(6,)])])","[('Aryliodide', [(19,)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:6])': [(6, 18, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,[CH:0]#[C:1][C@:2]1([O:3][C:4]([CH3:5])=[O:6])[CH2:7][CH2:8][C@H:9]2[C@@H:10]3[CH2:11][CH2:12][C:13]4=[CH:14][C:15](=[O:16])[CH2:17][CH2:18][C@@H:19]4[C@H:20]3[CH2:21][CH2:22][C@:23]12[CH3:24],C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,[CH:0]#[C:1][C@:2]1([O:3][C:4]([CH3:5])=[O:6])[CH2:7][CH2:8][C@H:9]2[C@@H:10]3[CH2:11][CH2:12][C:13]4=[CH:14][C@@H:15]([O:16][C:17]([CH3:18])=[O:19])[CH2:20][CH2:21][C@@H:22]4[C@H:23]3[CH2:24][CH2:25][C@:26]12[CH3:27],"([('Ketone', 1, [(15, 16)])], [])","([('Carboxylic ester', 1, [(17, 19, 16)])], [('C1 alkane', 2, [(18,), (20,)])])","[('Ketone', [(15, 16)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH2:20])': [(20, 17, 'target molecule'), (20, 18, 'target molecule')], 'Carboxylic ester ([O:16][C:17]=[O:19])': [(17, 18, 'C1 alkane ([CH3:18])'), (16, 17, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H]([NH+]6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,[CH2:0]=[CH:1][CH2:2][N+:3]1([C@H:4]2[CH2:5][C@H:6]3[C@@H:7]4[CH2:8][CH2:9][C@H:10]5[CH2:11][C@H:12]([OH:13])[C@@H:14]([NH+:15]6[CH2:16][CH2:17][O:18][CH2:19][CH2:20]6)[CH2:21][C@:22]5([CH3:23])[C@H:24]4[CH2:25][CH2:26][C@:27]3([CH3:28])[C@H:29]2[O:30][C:31]([CH3:32])=[O:33])[CH2:34][CH2:35][CH2:36][CH2:37]1,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H]([NH+]6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,[CH2:0]=[CH:1][CH2:2][N+:3]1([C@H:4]2[CH2:5][C@H:6]3[C@@H:7]4[CH2:8][CH2:9][C@H:10]5[CH2:11][C@H:12]([O:13][C:14]([CH3:15])=[O:16])[C@@H:17]([NH+:18]6[CH2:19][CH2:20][CH2:21][CH2:22][CH2:23]6)[CH2:24][C@:25]5([CH3:26])[C@H:27]4[CH2:28][CH2:29][C@:30]3([CH3:31])[C@H:32]2[O:33][C:34](=[O:35])[CH2:36][CH3:37])[CH2:38][CH2:39][CH2:40][CH2:41][CH2:42]1,"([('Hydroxy', 1, [(13,)]), ('pyrrolidine', 1, [(35, 36, 37, 3, 34)]), ('morpholine', 1, [(16, 17, 18, 19, 20, 15)])], [])","([('Carboxylic ester', 1, [(14, 16, 13)]), ('piperidine', 2, [(21, 20, 19, 18, 23, 22), (40, 39, 38, 3, 42, 41)])], [('C1 alkane', 2, [(15,), (37,)])])","[('Hydroxy', [(13,)]), ('pyrrolidine', [(35, 36, 37, 3, 34)]), ('morpholine', [(16, 17, 18, 19, 20, 15)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:37])': [(37, 32, 'target molecule')], 'piperidine ([NH+:18]1[CH2:19][CH2:20][CH2:21][CH2:22][CH2:23]1)': [(18, 14, 'target molecule')], 'Carboxylic ester ([O:13][C:14]=[O:16])': [(14, 15, 'C1 alkane ([CH3:15])'), (13, 12, 'target molecule')], 'piperidine ([N+:3]1[CH2:38][CH2:39][CH2:40][CH2:41][CH2:42]1)': [(3, 2, 'target molecule'), (3, 4, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,[CH3:0][C:1](=[O:2])[O:3][C@H:4]1[CH2:5][C@@H:6]2[CH2:7][CH2:8][C@@H:9]3[C@H:10]([CH2:11][CH2:12][C@@:13]4([CH3:14])[C@H:15]3[CH2:16][C@H:17]([N+:18]3([CH3:19])[CH2:20][CH2:21][CH2:22][CH2:23][CH2:24]3)[C@@H:25]4[O:26][C:27]([CH3:28])=[O:29])[C@@:30]2([CH3:31])[CH2:32][C@@H:33]1[N+:34]1([CH3:35])[CH2:36][CH2:37][CH2:38][CH2:39][CH2:40]1,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[NH+]1CCCCC1,[CH3:0][C:1](=[O:2])[O:3][C@H:4]1[CH2:5][C@@H:6]2[CH2:7][CH2:8][C@@H:9]3[C@H:10]([CH2:11][CH2:12][C@@:13]4([CH3:14])[C@H:15]3[CH2:16][C@H:17]([N+:18]3([CH3:19])[CH2:20][CH2:21][CH2:22][CH2:23][CH2:24]3)[C@@H:25]4[O:26][C:27]([CH3:28])=[O:29])[C@@:30]2([CH3:31])[CH2:32][C@@H:33]1[NH+:34]1[CH2:35][CH2:36][CH2:37][CH2:38][CH2:39]1,"([], [('C1 alkane', 1, [(35,)])])","([], [])","[('C1 alkane', [(35,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[NH+]1CCCCC1,[CH3:0][C:1](=[O:2])[O:3][C@H:4]1[CH2:5][C@@H:6]2[CH2:7][CH2:8][C@@H:9]3[C@H:10]([CH2:11][CH2:12][C@@:13]4([CH3:14])[C@H:15]3[CH2:16][C@H:17]([N+:18]3([CH3:19])[CH2:20][CH2:21][CH2:22][CH2:23][CH2:24]3)[C@@H:25]4[O:26][C:27]([CH3:28])=[O:29])[C@@:30]2([CH3:31])[CH2:32][C@@H:33]1[NH+:34]1[CH2:35][CH2:36][CH2:37][CH2:38][CH2:39]1,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H]([NH+]6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,[CH2:0]=[CH:1][CH2:2][N+:3]1([C@H:4]2[CH2:5][C@H:6]3[C@@H:7]4[CH2:8][CH2:9][C@H:10]5[CH2:11][C@H:12]([O:13][C:14]([CH3:15])=[O:16])[C@@H:17]([NH+:18]6[CH2:19][CH2:20][CH2:21][CH2:22][CH2:23]6)[CH2:24][C@:25]5([CH3:26])[C@H:27]4[CH2:28][CH2:29][C@:30]3([CH3:31])[C@H:32]2[O:33][C:34](=[O:35])[CH2:36][CH3:37])[CH2:38][CH2:39][CH2:40][CH2:41][CH2:42]1,"([], [])","([('Alkene', 1, [(0, 1)])], [('C1 alkane', 1, [(37,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:37])': [(37, 28, 'target molecule')], 'Alkene ([CH2:0]=[CH:1])': [(1, 19, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[CH3:0][C:1](=[O:2])[O:3][CH2:4][C:5](=[O:6])[C@@:7]1([OH:8])[CH2:9][CH2:10][C@H:11]2[C@@H:12]3[CH2:13][CH2:14][C:15]4=[CH:16][C:17](=[O:18])[CH2:19][CH2:20][C@:21]4([CH3:22])[C@H:23]3[C@@H:24]([OH:25])[CH2:26][C@:27]12[CH3:28],CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,[CH3:0][C:1](=[O:2])[O:3][CH2:4][C:5](=[O:6])[C@@:7]1([OH:8])[CH2:9][CH2:10][C@H:11]2[C@@H:12]3[CH2:13][CH2:14][C:15]4=[CH:16][C:17](=[O:18])[CH2:19][CH2:20][C@:21]4([CH3:22])[C@H:23]3[C:24](=[O:25])[CH2:26][C@:27]12[CH3:28],"([('Hydroxy', 1, [(25,)])], [('C1 alkane', 1, [(26,)])])","([('Ketone', 1, [(24, 25)])], [])","[('Hydroxy', [(25,)]), ('C1 alkane', [(26,)])]","defaultdict(<class 'list'>, {'Ketone ([C:24]=[O:25])': [(24, 23, 'target molecule'), (24, 24, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[CH3:0][C:1](=[O:2])[O:3][CH2:4][C:5](=[O:6])[C@@:7]1([OH:8])[CH2:9][CH2:10][C@H:11]2[C@@H:12]3[CH2:13][CH2:14][C:15]4=[CH:16][C:17](=[O:18])[CH2:19][CH2:20][C@:21]4([CH3:22])[C@H:23]3[C@@H:24]([OH:25])[CH2:26][C@:27]12[CH3:28],CC[NH+](CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[CH3:0][CH2:1][NH+:2]([CH2:3][CH3:4])[CH2:5][C:6](=[O:7])[O:8][CH2:9][C:10](=[O:11])[C@@:12]1([OH:13])[CH2:14][CH2:15][C@H:16]2[C@@H:17]3[CH2:18][CH2:19][C:20]4=[CH:21][C:22](=[O:23])[CH2:24][CH2:25][C@:26]4([CH3:27])[C@H:28]3[C@@H:29]([OH:30])[CH2:31][C@:32]12[CH3:33],"([], [])","([('Ammonium', 1, [(2,)])], [('C2 alkane', 2, [(0, 1), (3, 4)])])",[],"defaultdict(<class 'list'>, {'Ammonium ([NH+:2])': [(2, 1, 'C2 alkane ([CH3:0][CH2:1])'), (2, 3, 'C2 alkane ([CH2:3][CH3:4])'), (2, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,[CH3:0][C:1](=[O:2])[O:3][CH2:4][C:5](=[O:6])[C@H:7]1[CH2:8][CH2:9][C@H:10]2[C@@H:11]3[CH2:12][CH2:13][C:14]4=[CH:15][C:16](=[O:17])[CH2:18][CH2:19][C@:20]4([CH3:21])[C@H:22]3[CH2:23][CH2:24][C@:25]12[CH3:26],CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,[CH3:0][C:1]([CH3:2])([CH3:3])[C:4](=[O:5])[O:6][CH2:7][C:8](=[O:9])[CH:10]1[CH2:11][CH2:12][CH:13]2[CH:14]3[CH2:15][CH2:16][C:17]4=[CH:18][C:19](=[O:20])[CH2:21][CH2:22][C:23]4([CH3:24])[CH:25]3[CH2:26][CH2:27][C:28]12[CH3:29],"([], [])","([], [('C1 alkane', 3, [(0,), (2,), (3,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:3])': [(3, 0, 'target molecule')], 'C1 alkane ([CH3:2])': [(2, 0, 'target molecule')], 'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][O:17][C:18]([CH3:19])=[O:20])[CH2:21][S:22][C@H:23]12)[c:24]1[cH:25][s:26][c:27]([NH2:28])[n:29]1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][S:17][c:18]3[n:19][c:20](=[O:21])[c:22](=[O:23])[nH:24][n:25]3[CH3:26])[CH2:27][S:28][C@H:29]12)[c:30]1[cH:31][s:32][c:33]([NH2:34])[n:35]1,"([('Carboxylic ester', 1, [(18, 20, 17)])], [])","([('Thioether', 1, [(17,)]), ('Lactam', 1, [(22, 23, 24)]), ('Oxoarene', 1, [(20, 21)]), ('1,2,4-triazine', 1, [(20, 22, 24, 25, 18, 19)])], [])","[('Carboxylic ester', [(18, 20, 17)])]","defaultdict(<class 'list'>, {'1,2,4-triazine ([c:18]1[n:19][c:20][c:22][nH:24][n:25]1)': [(20, 21, 'Oxoarene ([c:20]=[O:21])'), (22, 23, 'Lactam ([c:22](=[O:23])[nH:24])'), (25, 19, 'target molecule'), (18, 17, 'Thioether ([S:17])')], 'Thioether ([S:17])': [(17, 16, 'target molecule')], 'Lactam ([c:22](=[O:23])[nH:24])': [(22, 20, '1,2,4-triazine ([c:18]1[n:19][c:20][c:22][nH:24][n:25]1)'), (24, 25, '1,2,4-triazine ([c:18]1[n:19][c:20][c:22][nH:24][n:25]1)')], 'Oxoarene ([c:20]=[O:21])': [(20, 19, '1,2,4-triazine ([c:18]1[n:19][c:20][c:22][nH:24][n:25]1)')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][O:17][C:18]([CH3:19])=[O:20])[CH2:21][S:22][C@H:23]12)[c:24]1[cH:25][s:26][c:27]([NH2:28])[n:29]1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][S:17][c:18]3[n:19][n:20][n:21][n:22]3[CH3:23])[CH2:24][S:25][C@H:26]12)[c:27]1[cH:28][s:29][c:30]([NH2:31])[n:32]1,"([('Carboxylic ester', 1, [(18, 20, 17)])], [])","([('Thioether', 1, [(17,)]), ('tetrazole', 1, [(18, 19, 20, 21, 22)])], [])","[('Carboxylic ester', [(18, 20, 17)])]","defaultdict(<class 'list'>, {'tetrazole ([c:18]1[n:19][n:20][n:21][n:22]1)': [(18, 17, 'Thioether ([S:17])'), (22, 19, 'target molecule')], 'Thioether ([S:17])': [(17, 16, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
