target_smiles,ref_smiles
C[C@H]1NC2(CC2)C1=O,C[C@H]1NC2(CCC2)C1=O
C[C@H]1OC2(CC2)C1=O,C[C@H]1OC2(CCC2)C1=O
CN1CC2(CC2)C1=O,CN1CC2(CCC2)C1=O
CN1C[C@]2(CO2)C1=O,CN1C[C@]2(CCO2)C1=O
O=C1[C@@H](O)CC12CC2,O=C1[C@@H](O)CC12CCC2
O=C1[C@@H](O)C[C@]12CO2,O=C1[C@@H](O)C[C@]12CCO2
C[C@H]1[C@@H](O)CC12CC2,C[C@H]1[C@@H](O)CC12CCC2
C[C@H]1CC2(CC2)[C@H]1C,C[C@H]1CC2(CCC2)[C@H]1C
C[C@H]1CC2(CC2)[C@H]1O,C[C@H]1CC2(CCC2)[C@H]1O
C[C@H]1OC2(CC2)[C@H]1C,C[C@H]1OC2(CCC2)[C@H]1C
C[C@H]1OC2(CC2)[C@H]1O,C[C@H]1OC2(CCC2)[C@H]1O
C[C@H]1OC2(CC2)[C@H]1O,C[NH2+]C1OC2(CC2)[C@H]1O
O[C@H]1CC2(CC2)[C@H]1O,O[C@H]1CC2(CCC2)[C@H]1O
C#CC1CC2(CC2)C1,C#CC1CC2(CCC2)C1
C#C[C@H]1CC2(CC2)O1,C#C[C@H]1CC2(CCC2)O1
N#CC1CC2(CC2)C1,N#CC1CC2(CCC2)C1
N#C[C@H]1CC2(CC2)N1,N#C[C@H]1CC2(CCC2)N1
N#C[C@H]1CC2(CC2)O1,N#C[C@H]1CC2(CCC2)O1
O=CC1CC2(CC2)C1,O=CC1CC2(CCC2)C1
O=C[C@H]1CC2(CC2)O1,O=C[C@H]1CC2(CCC2)O1
O=CN1CC2(CC2)C1,O=CN1CC2(CCC2)C1
O=CN1CC2(CO2)C1,O=CN1CC2(CCO2)C1
O=CN1CC2(CO2)C1,O=CN1CC[C@]2(CO2)C1
C[NH2+]C1CC2(CC2)O1,C[NH2+]C1CC2(CCC2)O1
CCC1CC2(CC2)C1,CCC1CC2(CCC2)C1
CC[C@H]1CC2(CC2)O1,CC[C@H]1CC2(CCC2)O1
COC1CC2(CC2)C1,COC1CC2(CCC2)C1
OCC1CC2(CC2)C1,OCC1CC2(CCC2)C1
OC[C@H]1CC2(CC2)O1,OC[C@H]1CC2(CCC2)O1
[NH-]C1=C[CH-]C2(CC2)O1,[NH-]C1=C[CH-]C2(CCC2)O1
O=C1C=CC2(CC2)C1,O=C1C=CC2(CCC2)C1
O=C1C=CC2(CC2)N1,O=C1C=CC2(CCC2)N1
O=C1C=CC2(CC2)N1,O=C1C=CC2(COC2)N1
O=C1C=CC2(CC2)O1,O=C1C=CC2(CCC2)O1
[NH-]C1CC2(CC2)CO1,[NH-]C1CC2(CCC2)CO1
[NH-]C1CCC2(CC2)O1,[NH-]C1CCC2(CCC2)O1
[NH-]C1CCC2(CC2)O1,[NH-][C@H]1CCCC2(CC2)O1
[NH-]C1OCC2(CC2)O1,[NH-]C1OCC2(CCC2)O1
O=C1CC2(CC2)CN1,O=C1CC2(CCC2)CN1
O=C1CC2(CC2)CO1,O=C1CC2(CCC2)CO1
O=C1CC2(CC2)CO1,O=C1CC2(COC2)CO1
O=C1C[C@@]2(CO1)CO2,O=C1C[C@]2(CCO2)CO1
O=C1CCC2(CC2)C1,O=C1CCC2(CCC2)C1
O=C1CCC2(CC2)N1,O=C1CCC2(CCC2)N1
O=C1CCC2(CC2)O1,O=C1CCC2(CCC2)O1
O=C1CC[C@]2(CN2)C1,O=C1CCC[C@]2(CN2)C1
O=C1CC[C@]2(CO2)C1,O=C1CCC[C@]2(CO2)C1
O=C1COC2(CC2)C1,O=C1COC2(CCC2)C1
O=C1NC2(CC2)CO1,O=C1NC2(CCC2)CO1
O=C1NC2(CC2)CO1,O=C1NC2(COC2)CO1
O=C1NCC2(CC2)N1,O=C1NCC2(CCC2)N1
O=C1NCC2(CC2)O1,O=C1NCC2(CCC2)O1
O=C1OCC2(CC2)O1,O=C1OCC2(CCC2)O1
O=C1OCC2(CC2)O1,O=C1OCC2(COC2)O1
CC1=CC2(CC1)CC2,CC1=CC2(CCC1)CC2
CC1=CC2(CC1)CC2,CC1=CC2(CCC2)CC1
CC1=CC2(CC2)OC1,CC1=CC2(CCC2)OC1
CC1=C[C@@]2(CC1)CN2,CC1=C[C@@]2(CCC1)CN2
CC1=C[C@@]2(CC1)CO2,CC1=C[C@@]2(CCC1)CO2
CC1=C[C@@]2(CC1)CO2,CC1=C[C@]2(CCO2)CC1
CC1[NH2+]C2(CC2)CO1,CC1[NH2+]C2(CCC2)CO1
CC1[NH2+]C2(CC2)CO1,CC1[NH2+]C2(COC2)CO1
NC1[NH2+]C2(CC2)CO1,NC1[NH2+]C2(CCC2)CO1
NC1[NH2+]C2(CC2)CO1,NC1[NH2+]C2(COC2)CO1
CC1=CCC2(CC2)C1,CC1=CCC2(CCC2)C1
CC1[NH2+]CC2(CC2)O1,CC1[NH2+]CC2(CCC2)O1
C[C@@H]1C=CC2(CC2)C1,C[C@@H]1C=CC2(CCC2)C1
C[C@@H]1C=CC2(CC2)O1,C[C@@H]1C=CC2(CCC2)O1
O[C@@H]1C=CC2(CC2)C1,O[C@@H]1C=CC2(CCC2)C1
C[C@H]1CC2(CC2)CO1,C[C@H]1CC2(CCC2)CO1
C[C@H]1CCC2(CC2)C1,CC1CCC2(CC1)CC2
C[C@H]1CCC2(CC2)C1,C[C@H]1CCC2(CCC2)C1
C[C@H]1CCC2(CC2)O1,C[C@H]1CCC2(CCC2)O1
C[C@H]1CCC2(CC2)O1,C[C@H]1CCCC2(CC2)O1
C[C@H]1CC[C@]2(CO2)C1,C[C@H]1CC[C@@]2(CC1)CO2
C[C@H]1CC[C@]2(CO2)C1,C[C@H]1CCC[C@]2(CO2)C1
C[C@H]1COC2(CC2)C1,C[C@H]1COC2(CCC2)C1
C[C@H]1OCC2(CC2)O1,C[C@H]1OCC2(CCC2)O1
O[C@H]1CCC2(CC2)C1,O[C@H]1CCC2(CCC2)C1
O[C@H]1CC[C@]2(CO2)C1,O[C@H]1CC[C@@]2(CC1)CO2
O[C@H]1CC[C@]2(CO2)C1,O[C@H]1CCC[C@]2(CO2)C1
O[C@H]1COC2(CC2)C1,O[C@H]1COC2(CCC2)C1
C#C[C@]12CC[C@@]1(C)C2,C#C[C@]12CCC[C@@]1(C)C2
C[C@@]12CC[C@]1(C#N)C2,C[C@@]12CCC[C@]1(C#N)C2
C#C[C@@]12CC[C@]1(C)N2,C#C[C@@]12CCC[C@]1(C)N2
C[C@]12CC[C@@]1(C#N)N2,C[C@]12CCC[C@@]1(C#N)N2
C#C[C@@]12CC[C@]1(C)O2,C#C[C@@]12CCC[C@]1(C)O2
C[C@]12CC[C@@]1(C#N)O2,C[C@]12CCC[C@@]1(C#N)O2
C#C[C@]12CC[C@@]1(O)C2,C#C[C@]12CCC[C@@]1(O)C2
N#C[C@]12CC[C@@]1(O)C2,N#C[C@]12CCC[C@@]1(O)C2
C[C@@]12CC[C@]1(C=O)C2,CC1(C2(C=O)CC2)CC1
C[C@@]12CC[C@]1(C=O)C2,C[C@@]12CCC[C@]1(C=O)C2
C[C@@]12CC[C@]1(C=O)C2,C[C@]12CC[C@@]1(C=O)CC2
C[C@@]12CO[C@]1(C=O)C2,C[C@]12CC[C@@]1(C=O)OC2
C[C@]12CC[C@@]1(C=O)N2,C[C@]12CCC[C@@]1(C=O)N2
C[C@]12CC[C@@]1(C=O)O2,C[C@]12CCC[C@@]1(C=O)O2
O=C[C@]12CC[C@@]1(O)C2,O=CC1(C2(O)CC2)CC1
O=C[C@]12CC[C@@]1(O)C2,O=C[C@]12CCC[C@@]1(O)C2
O=C[C@]12CC[C@@]1(O)C2,O=C[C@]12CC[C@@]1(O)CC2
C[C@]12CC[C@@]1(CO)C2,C[C@]12CCC[C@@]1(CO)C2
C[C@]12CO[C@@]1(CO)C2,C[C@@]12CC[C@]1(CO)OC2
C[C@@]12CC[C@]1(CO)N2,C[C@@]12CCC[C@]1(CO)N2
C[C@@]12CC[C@]1(CO)O2,C[C@@]12CCC[C@]1(CO)O2
CC[C@]12CC[C@@]1(C)C2,CC[C@]12CCC[C@@]1(C)C2
CC[C@]12CC[C@@]1(O)C2,CCC1(C2(O)CC2)CC1
CC[C@]12CC[C@@]1(O)C2,CC[C@]12CCC[C@@]1(O)C2
CC[C@]12CC[C@@]1(O)C2,CC[C@]12CC[C@@]1(O)CC2
CC[C@@]12CC[C@]1(C)O2,CC[C@@]12CCC[C@]1(C)O2
CC[C@@]12CC[C@]1(C)O2,CCC[C@@]12CC[C@]1(C)O2
CO[C@]12CC[C@@]1(C)C2,CO[C@]12CCC[C@@]1(C)C2
CO[C@]12CC[C@@]1(O)C2,CO[C@]12CCC[C@@]1(O)C2
OC[C@]12CC[C@@]1(O)C2,OC[C@]12CCC[C@@]1(O)C2
CC1(C)CCC12CC2,CC1(C)CCC12CCC2
CC1(C)COC12CC2,CC1(C)COC12CCC2
CC1(C)OCC12CC2,CC1(C)OCC12CCC2
CC1(C)OC[C@@]12CN2,CC1(C)OCC[C@@]12CN2
C[C@@]1(O)CCC12CC2,C[C@@]1(O)CCC12CCC2
C[C@@]1(O)CCC12CC2,C[C@@]1(O)CCCC12CC2
C[C@@]1(O)CC[C@@]12CN2,C[C@@]1(O)CCC[C@@]12CN2
C[C@@]1(O)CC[C@@]12CO2,C[C@@]1(O)CCC[C@@]12CO2
C[C@@]1(O)COC12CC2,C[C@@]1(O)COC12CCC2
C[C@]1(O)[C@H](O)[C@@H]2N[C@@H]21,C[C@]1(O)[C@@H]2N[C@@H]2[C@@H]2N[C@@H]21
C[C@]1(O)[C@H](O)[C@@H]2N[C@@H]21,CC1(O)[C@H]2N[C@@H]3[C@H]2N[C@@H]31
CC1(C)CC[C@H]2C[C@H]21,CC1(C)CCC[C@H]2C[C@H]21
CC1(C)CC[C@H]2O[C@H]21,CC1(C)CCC[C@H]2O[C@H]21
CC1(C)CC[N@H+]2C[C@H]21,CC1(C)CCC[N@H+]2C[C@H]21
C[C@@]1(O)CC[C@H]2C[C@H]21,C[C@@]1(O)CCC[C@H]2C[C@H]21
C[C@@]1(O)CC[C@H]2N[C@H]21,C[C@@]1(O)CCC[C@H]2N[C@H]21
C[C@@]1(O)CC[C@H]2O[C@H]21,C[C@@]1(O)CCC[C@H]2O[C@H]21
C[C@@]1(O)CC[N@H+]2C[C@H]21,C[C@@]1(O)CCC[N@H+]2C[C@H]21
CC1(C)C[C@H]1C1CC1,CC1(C)C[C@H]1C1CCC1
CC1(C)C[N@H+]1C1CC1,CC1(C)C[N@H+]1C1CCC1
CC1(C)O[C@H]1C1CC1,CC1(C)O[C@H]1C1CCC1
C[C@@]1(O)C[C@H]1C1CC1,C[C@@]1(O)C[C@H]1C1CCC1
C[C@@]1(C=O)O[C@H]2C[C@H]21,C[C@@]1(C=O)O[C@H]2CC[C@H]21
C[C@@]1(CO)C[C@H]2O[C@H]21,C[C@@]1(CCO)C[C@H]2O[C@H]21
C[C@@]1(CO)O[C@H]2C[C@H]21,C[C@@]1(CCO)O[C@H]2C[C@H]21
CC[C@@]1(C)C[C@H]2O[C@H]21,CCC[C@@]1(C)C[C@H]2O[C@H]21
CC[C@@]1(C)O[C@H]2C[C@H]21,CCC[C@@]1(C)O[C@H]2C[C@H]21
CC[C@@]1(O)C[C@H]2O[C@H]21,CCC[C@@]1(O)C[C@H]2O[C@H]21
OC[C@@]1(O)C[C@H]2O[C@H]21,OCC[C@@]1(O)C[C@H]2O[C@H]21
CC1([C@H]2C[C@H]2O)CC1,CC1([C@H]2C[C@H]2O)CCC1
C[C@H]1C[C@H]1C1(C)CC1,C[C@H]1C[C@H]1C1(C)CCC1
C[C@H]1C[C@H]1C1(O)CC1,C[C@H]1C[C@H]1C1(O)CCC1
C[C@H]1N[C@H]1C1(O)CC1,C[C@H]1N[C@H]1C1(O)CCC1
C[C@H]1O[C@H]1C1(C)CC1,C[C@H]1O[C@H]1C1(C)CCC1
C[C@H]1O[C@H]1C1(O)CC1,C[C@H]1O[C@H]1C1(O)CCC1
C[N@H+]1C[C@H]1C1(C)CC1,C[N@H+]1C[C@H]1C1(C)CCC1
C[N@H+]1C[C@H]1C1(O)CC1,C[N@H+]1C[C@H]1C1(O)CCC1
O[C@H]1C[C@H]1C1(O)CC1,O[C@H]1C[C@H]1C1(O)CCC1
CC1(OC2CC2)CC1,CC1(OC2CC2)CCC1
CC1(OC2CC2)CC1,CC1(OC2CCC2)CC1
CC1(CC2CC2)CC1,CC1(CC2CC2)CCC1
CC1(CC2CC2)CC1,CC1(CC2CCC2)CC1
C[C@@]1(CC2CC2)CO1,C[C@@]1(CC2CCC2)CO1
CC1(C[C@@H]2CO2)CC1,CC1(C[C@H]2CO2)CCC1
CC1(C[NH+]2CC2)CC1,CC1(C[NH+]2CC2)CCC1
OC1(CC2CC2)CC1,OC1(CC2CC2)CCC1
OC1(CC2CC2)CC1,OC1(CC2CCC2)CC1
OC1(C[C@@H]2CO2)CC1,OC1(C[C@H]2CO2)CCC1
OC1(C[NH+]2CC2)CC1,OC1(C[NH+]2CC2)CCC1
CC1(C2(C)CC2)CC1,CC1(C2(C)CC2)CCC1
CC1(C2(C)CC2)CC1,C[C@@]12CCC[C@]1(C)CC2
CC1([C@@]2(C)CO2)CC1,CC1([C@]2(C)CO2)CCC1
CC1(C2(O)CC2)CC1,CC1(C2(O)CCC2)CC1
CC1(C2(O)CC2)CC1,CC1(C2(O)CC2)CCC1
CC1(C2(O)CC2)CC1,C[C@]12CCC[C@@]1(O)CC2
C[C@@]1(C2(O)CC2)CN1,C[C@@]1(C2(O)CCC2)CN1
C[C@@]1(C2(O)CC2)CO1,C[C@@]1(C2(O)CCC2)CO1
OC1(C2(O)CC2)CC1,OC1(C2(O)CC2)CCC1
OC1(C2(O)CC2)CC1,O[C@@]12CCC[C@]1(O)CC2
C[C@]12C[C@H]1C1(CC1)C2,C[C@]12C[C@H]1C1(CCC1)C2
C[C@]12C[C@H]1C1(CC1)O2,C[C@]12C[C@H]1C1(CCC1)O2
C[C@]12CC3(CC3)[C@H]1N2,C[C@]12CC3(CCC3)[C@H]1N2
C[C@]12CC3(CC3)[C@H]1O2,C[C@]12CC3(CCC3)[C@H]1O2
O[C@]12C[C@H]1C1(CC1)C2,O[C@]12C[C@H]1C1(CCC1)C2
C1CC12CC1(CC1)C2,C1CC2(C1)CC1(CC1)C2
C1CC12CC1(CC1)C2,C1CC12CCC1(CC1)C2
C1C[C@]12C[C@@]1(CC1)O2,C1C[C@]2(C1)C[C@@]1(CC1)O2
C1C[C@]12C[C@@]1(CC1)O2,C1CC12CCC1(CC1)O2
C1CC12CC1(CO1)C2,C1CC2(C1)CC1(CO1)C2
C1CC12CC1(CO1)C2,C1CC12CC[C@]1(CO1)C2
CN1C(=O)C[C@H]1C=O,CN1C(=O)CC[C@H]1C=O
C#C[C@@H]1O[C@H](C)[C@@H]1C,C#C[C@@H]1O[C@@H](C#C)C1C
C[C@@H]1[C@H](C#N)O[C@@H]1C,CC1[C@H](C#N)O[C@H]1C#N
C#C[C@@H]1C[C@H](O)[C@@H]1O,C#C[C@@H]1C[C@@H](C#C)C1O
N#C[C@@H]1C[C@H](O)[C@@H]1O,N#C[C@@H]1C[C@@H](C#N)C1O
C[C@@H]1C(=O)C[C@@H]1CO,C[C@@H]1C(=O)C[C@@H]1CCO
CC[N@@H+]1CC(=O)[C@H]1C,CC[C@@H]1C(=O)C[N@@H+]1CC
C[C@H]1C[C@@H](CO)C1=O,C[C@H]1C[C@@H](CCO)C1=O
CC[C@H]1C[C@@H](C)C1=O,CC[C@@H]1C[C@H](CC)C1=O
CCN1C[C@@H](O)C1=O,CCCN1C[C@@H](O)C1=O
C[C@@H]1[C@H](CO)C[C@@H]1C,C[C@H]1C[C@@H](CO)[C@H]2C[C@H]21
CC[C@H]1C[C@@H](C)[C@H]1O,CC[C@@H]1C[C@H](CC)[C@@H]1O
CC[C@H]1C[C@@H](O)[C@H]1O,CC[C@@H]1C[C@H](CC)[C@@H]1O
CO[C@H]1C[C@@H](C)[C@H]1C,CO[C@H]1C[C@@H](OC)[C@H]1C
OC[C@H]1C[C@@H](O)[C@H]1O,OC[C@@H]1C[C@H](CO)[C@@H]1O
O=C1C=CCCC1=O,O=C1C=CCCCC1=O
[NH-]C1NCCCC1=O,[NH-][C@@H]1NCCCCC1=O
[NH-]C1NCCNC1=O,[NH-][C@H]1NCCCNC1=O
[NH-]C1NCCOC1=O,[NH-]C1NCCCOC1=O
[NH-]C1OCCCC1=O,[NH-][C@@H]1OCCCCC1=O
[NH-][C@H]1OCCNC1=O,[NH-][C@H]1OCCCNC1=O
[NH-]C1=C([NH-])OCCO1,[NH-]C1=C([NH-])OCCCO1
[NH-]C1OCCOC1=O,[NH-]C1OCCCOC1=O
O=C1CCCCC1=O,O=C1CCCCCC1=O
O=C1CCCNC1=O,O=C1CCCCNC1=O
O=C1CCCOC1=O,O=C1CCCCOC1=O
O=C1CCNCC1=O,O=C1CCCNCC1=O
O=C1CCOCC1=O,O=C1CCOCCC1=O
O=C1NCCNC1=O,O=C1NCCCNC1=O
O=C1NCCOC1=O,O=C1NCCCOC1=O
O=C1OCCOC1=O,O=C1OCCCOC1=O
CC1=C(C)CCCC1,CC1=C(C)CCCCC1
CC1=C(C)COCC1,CC1=C(C)CCOCC1
CC1=CCCCC1=O,CC1=CCCCCC1=O
CC1=CCCNC1=O,CC1=CCCCNC1=O
CC1=CCCOC1=O,CC1=CCCCOC1=O
CC1=CNCCC1=O,CC1=CNCCCC1=O
NC1=NCCCC1=O,NC1=NCCCCC1=O
NC1=NCCNC1=O,NC1=NCCCNC1=O
[NH-][C@H]1OCCN=C1N,[NH-]C1OCCCN=C1N
NC1=NCCOC1=O,NC1=NCCCOC1=O
C[C@H]1C=CCCC1=O,C[C@H]1C=CCCCC1=O
CN1C=CCCC1=O,CN1C=CCCCC1=O
O=C1CCC=C[C@@H]1O,O=C1CCCC=C[C@@H]1O
C[C@H]1CCC=CC1=O,C[C@H]1CCCC=CC1=O
CN1CCC=CC1=O,CN1CCCC=CC1=O
O=C1C=CCC[C@@H]1O,O=C1C=CCCC[C@@H]1O
C[C@H]1C=CCC[C@H]1O,C[C@H]1C=CCCC[C@H]1O
C[C@@H]1C=CCC[C@@H]1C,C[C@@H]1C=CCCC[C@@H]1C
C[C@H]1CCC=C[C@H]1O,C[C@H]1CCCC=C[C@H]1O
CC1=CCCC[C@H]1O,CC1=CCCCC[C@H]1O
CC1=CCCC[C@@H]1C,CC1=CCCCC[C@@H]1C
CC1=CCCO[C@@H]1C,CC1=CCCCO[C@@H]1C
C[C@H]1CCCCC1=O,C[C@H]1CCCCCC1=O
C[C@H]1CCCNC1=O,C[C@H]1CCCCNC1=O
C[C@H]1CCCO[C@@H]1[NH-],C[C@H]1CCCCOC1[NH-]
C[C@H]1CCCOC1=O,C[C@H]1CCCCOC1=O
C[C@H]1CCOCC1=O,C[C@H]1CCCOCC1=O
C[C@H]1COCCC1=O,C[C@H]1COCCCC1=O
C[C@H]1NCCOC1=O,C[C@H]1NCCCOC1=O
C[C@H]1OCCCC1=O,C[C@H]1OCCCCC1=O
C[C@H]1OCCNC1=O,C[C@H]1OCCCNC1=O
C[C@H]1OCCO[C@@H]1[NH-],C[C@H]1OCCCOC1[NH-]
C[C@H]1OCCOC1=O,C[C@H]1OCCCOC1=O
CN1CCCCC1=O,CN1CCCCCC1=O
CN1CCCNC1=O,CN1CCCCNC1=O
CN1CCCOC1=O,CN1CCCCOC1=O
CN1CCOCC1=O,CN1CCCOCC1=O
N[C@H]1CCCOC1=O,N[C@H]1CCCCOC1=O
O=C1CCCC[C@@H]1O,O=C1CCCCC[C@@H]1O
O=C1NCCC[C@@H]1O,O=C1NCCCC[C@@H]1O
[NH-][C@H]1OCCC[C@@H]1O,[NH-][C@H]1OCCCC[C@@H]1O
O=C1OCCC[C@@H]1O,O=C1OCCCC[C@@H]1O
O=C1CNCC[C@@H]1O,O=C1CNCCC[C@@H]1O
O=C1COCC[C@@H]1O,O=C1COCCC[C@@H]1O
O=C1CCOC[C@@H]1O,O=C1CCCOC[C@@H]1O
C[C@@H]1CCCC[C@@H]1C,C[C@@H]1CCCCC[C@@H]1C
C[C@H]1CCCC[C@H]1O,C[C@H]1CCCCC[C@H]1O
C[C@@H]1OCCC[C@@H]1C,C[C@@H]1OCCCC[C@@H]1C
C[C@@H]1COCC[C@@H]1C,C[C@@H]1CCOCC[C@@H]1C
C[C@H]1CCOC[C@H]1O,C[C@H]1CCCOC[C@H]1O
C[C@H]1COCC[C@H]1O,C[C@H]1COCCC[C@H]1O
C[C@H]1OCCC[C@H]1O,C[C@H]1OCCCC[C@H]1O
C[C@@H]1OCCO[C@@H]1C,C[C@@H]1OCCCO[C@@H]1C
O[C@@H]1CCCC[C@@H]1O,O[C@@H]1CCCCC[C@@H]1O
O[C@@H]1COCC[C@@H]1O,O[C@@H]1CCOCC[C@@H]1O
O=C1C=CCCC=C1,O=C1/C=C\CCC/C=C/1
O=C1C=CC=CCC1,O=C1/C=C/C=C\CCC1
[NH-][C@H]1CCC=CCO1,[NH-][C@@H]1CCC/C=C\CO1
O=C1CCC=CCC1,O=C1CC/C=C/CCC1
O=C1CCC=CCN1,O=C1CCC/C=C/CN1
O=C1CCC=CCO1,O=C1CCC/C=C/CO1
O=C1CCN=COC1,O=C1CCC/N=C/OC1
[NH-][C@@H]1CC=CCCO1,[NH-][C@@H]1C/C=C\CCCO1
[NH-]C1NC=NCCO1,[NH-][C@@H]1N/C=N\CCCO1
O=C1CC=CCCN1,O=C1C/C=C/CCCN1
O=C1CC=CCCO1,O=C1C/C=C/CCCO1
O=C1CC=CCCC1,O=C1C/C=C/CCCC1
O=C1CCCC=CN1,O=C1CCCC/C=C/N1
O=C1CCCN=CO1,O=C1CCCC/N=C/O1
O=C1CCOC=NC1,O=C1CCCO/C=N/C1
O=C1NC=CCCO1,O=C1N/C=C/CCCO1
O=C1NC=NCCO1,O=C1N/C=N/CCCO1
O=C1NC=CCCN1,O=C1N/C=C/CCCN1
O=C1NCCN=CO1,O=C1NCCC/N=C/O1
O=C1OC=NCCO1,O=C1O/C=N/CCCO1
O=C1C=CCCCC1,O=C1/C=C/CCCCC1
O=C1C=CNCCC1,O=C1/C=C/NCCCC1
O=C1C=CCOCC1,O=C1/C=C/COCCC1
O=C1C=CCCOC1,O=C1/C=C/CCCOC1
O=C1C=CCCCN1,O=C1/C=C/CCCCN1
O=C1C=CNCCN1,O=C1/C=C/NCCCN1
O=C1C=CCCCO1,O=C1/C=C/CCCCO1
O=C1C=CNCCO1,O=C1/C=C/NCCCO1
[NH-][C@@H]1CCCCCO1,[NH-]C1CCCCCCO1
[NH-][C@@H]1CCCOCO1,[NH-]C1CCCCOCO1
[NH-][C@@H]1CCOCCO1,[NH-][C@H]1CCCOCCO1
[NH-][C@@H]1CCOCCO1,[NH-]C1CCOCCCO1
[NH-][C@@H]1COCCCO1,[NH-]C1COCCCCO1
[NH-]C1OCCCCO1,[NH-]C1OCCCCCO1
[NH-][C@H]1OCCOCO1,[NH-]C1OCCCOCO1
[NH-][C@H]1OCCOCO1,[NH-]C1OCCOCCO1
O=C1CCCCCC1,O=C1CCCCCCC1
O=C1CCCCCN1,O=C1CCCCCCN1
O=C1CCCCCO1,O=C1CCCCCCO1
O=C1CCCCOC1,O=C1CCCCCOC1
O=C1CCCOCC1,O=C1CCCCOCC1
O=C1CCCOCC1,O=C1CCCOCCC1
O=C1CCCOCO1,O=C1CCCCOCO1
O=C1CCOCCN1,O=C1CCCOCCN1
O=C1CCOCCN1,O=C1CCOCCCN1
O=C1CCOCCO1,O=C1CCCOCCO1
O=C1CCOCCO1,O=C1CCOCCCO1
O=C1CCOCOC1,O=C1CCCOCOC1
O=C1CCOCOC1,O=C1CCOCOCC1
O=C1CNCCCO1,O=C1CNCCCCO1
O=C1CNCCOC1,O=C1CNCCCOC1
O=C1COCCCN1,O=C1COCCCCN1
O=C1COCCCO1,O=C1COCCCCO1
O=C1COCCOC1,O=C1COCCCOC1
O=C1NCCCCN1,O=C1NCCCCCN1
O=C1NCCCCO1,O=C1NCCCCCO1
O=C1NCCOCO1,O=C1NCCCOCO1
O=C1OCCCCO1,O=C1OCCCCCO1
O=C1OCCOCO1,O=C1OCCCOCO1
O=C1OCCOCO1,O=C1OCCOCCO1
CC1=CC=CCCC1,C/C1=C/C=C\CCCC1
CC1=CCC=CCC1,C/C1=C/C/C=C/CCC1
CC1=CCCC=CC1,C/C1=C/CCC/C=C/C1
CC1=CCCCC=C1,CC1=C/CCCC/C=C\1
CC1=CCCCCC1,C/C1=C\CCCCCC1
CC1=CCCCOC1,C/C1=C\CCCCOC1
CC1=CCCOCC1,C/C1=C\CCCOCC1
CC1=CCCOCC1,C/C1=C\CCOCCC1
CC1=CCOCCC1,C/C1=C\COCCCC1
CC1=NCCCCO1,C/C1=N/CCCCCO1
CC1=NCCOCO1,C/C1=N/CCCOCO1
CC1C=CCCC=C1,CC1/C=C\CCC/C=C/1
OC1C=CCCC=C1,OC1/C=C\CCC/C=C\1
C[C@@H]1C=CC=CCC1,C[C@@H]1/C=C\C=C/CCC1
O[C@@H]1C=CC=CCC1,O[C@@H]1/C=C\C=C/CCC1
CC1CCC=CCC1,C[C@@H]1CC/C=C/CCC1
C[C@H]1CCC=CCO1,C[C@H]1CCC/C=C/CO1
C[C@H]1CCN=COC1,C[C@H]1CCC/N=C/OC1
OC1CCC=CCC1,O[C@@H]1CC/C=C\CCC1
O[C@H]1CCN=COC1,O[C@H]1CCC/N=C\OC1
C[C@H]1CC=CCCO1,C[C@H]1C/C=C/CCCO1
C[C@@H]1CC=CCCC1,C[C@@H]1C/C=C/CCCC1
C[C@H]1CCCN=CO1,C[C@H]1CCCC/N=C/O1
C[C@H]1CCOC=NC1,C[C@H]1CCCO/C=N/C1
C[C@@H]1OC=NCCO1,C[C@@H]1O/C=N/CCCO1
O[C@@H]1CC=CCCC1,O[C@@H]1CC/C=C\CCC1
O[C@@H]1CC=CCCC1,O[C@@H]1C/C=C\CCCC1
O[C@H]1CCOC=NC1,O[C@H]1CCCO/C=N\C1
C[C@@H]1C=CCCCC1,C[C@@H]1/C=C/CCCCC1
C[C@H]1CCCOC=N1,C[C@H]1CCCCO/C=N/1
C[C@@H]1C=CCOCC1,C[C@@H]1/C=C/COCCC1
C[C@@H]1C=CCCOC1,C[C@@H]1/C=C/CCCOC1
C[C@@H]1C=CCCCO1,C[C@@H]1/C=C/CCCCO1
O[C@@H]1C=CCCCC1,O[C@@H]1/C=C\CCCCC1
O[C@@H]1C=CCOCC1,O[C@@H]1/C=C\COCCC1
O[C@@H]1C=CCCOC1,O[C@@H]1/C=C\CCCOC1
CC1CCCCCC1,CC1CCCCCCC1
C[C@H]1CCCCCO1,C[C@H]1CCCCCCO1
C[C@H]1CCCCOC1,C[C@H]1CCCCCOC1
C[C@H]1CCCOCC1,C[C@H]1CCCCOCC1
C[C@H]1CCCOCC1,CC1CCCOCCC1
C[C@H]1CCCOCO1,C[C@H]1CCCCOCO1
C[C@H]1CCOCCO1,C[C@H]1CCCOCCO1
C[C@H]1CCOCCO1,C[C@H]1CCOCCCO1
C[C@H]1CCOCOC1,C[C@H]1CCCOCOC1
C[C@H]1CCOCOC1,CC1CCOCOCC1
C[C@H]1COCCCO1,C[C@H]1COCCCCO1
CC1COCCOC1,CC1COCCCOC1
CC1OCCCCO1,CC1OCCCCCO1
OC1CCCCCC1,OC1CCCCCCC1
O[C@H]1CCCCOC1,O[C@H]1CCCCCOC1
O[C@H]1CCCOCC1,O[C@H]1CCCCOCC1
O[C@H]1CCCOCC1,OC1CCCOCCC1
